date,city,house_price,attached_price,earnings_state,cpi,house_price_real,attached_price_real,earnings_state_real,annual_earnings_real,annual_earnings_nominal,pti_house_real,pti_attached_real,pti_house_nominal,pti_attached_nominal
2022-09-01,perth,555000.0,400000.0,2015.0,86.99,637300.0,459320.0,2313.81,120318.12,104780.0,5.296791538963541,3.8175463512893986,5.296812368772667,3.8175224279442643
2022-12-01,perth,580000.0,400000.0,2040.0,90.11,642950.0,443410.0,2261.41,117593.31999999999,106080.0,5.46757247775639,3.7707073837187353,5.467571644042232,3.770739064856712
2023-03-01,perth,578000.0,402600.0,2067.0,90.93,634950.0,442270.0,2270.68,118075.35999999999,107484.0,5.377497896258797,3.7456587047458507,5.377544564772431,3.745673774701351
2023-06-01,perth,600000.0,410000.0,2094.0,91.67,653800.0,446760.0,2281.77,118652.04,108888.0,5.510229744048227,3.765295565082573,5.5102490632576595,3.765336859892734
2023-09-01,perth,600000.0,420000.0,2129.0,92.01,651390.0,455970.0,2311.33,120189.16,110708.0,5.419706735615757,3.7937697542773408,5.4196625356794454,3.7937637749756115
2023-12-01,perth,660000.0,445000.0,2164.0,93.4,705860.0,475920.0,2314.37,120347.23999999999,112528.0,5.865194748130493,3.954556830717514,5.865206881842742,3.954571306697
2024-03-01,perth,700000.0,475000.0,2157.0,93.96,744180.0,504980.0,2293.13,119242.76000000001,112164.0,6.240882046004302,4.234890235683911,6.240861595520845,4.234870368389145
2024-06-01,perth,756000.0,510000.0,2150.0,95.89,787540.0,531270.0,2239.69,116463.88,111800.0,6.762096540146181,4.561671824775201,6.762075134168158,4.561717352415027
2024-09-01,perth,780000.0,540000.0,2182.0,95.47,816110.0,565000.0,2283.02,118717.04,113464.0,6.8744133108440035,4.759215694730933,6.8744271310724105,4.75921878305013
2024-12-01,perth,820000.0,557500.0,2213.0,96.14,851980.0,579250.0,2299.32,119564.64000000001,115076.0,7.1256853196731065,4.8446597589387626,7.125725607424658,4.844624422121033
2025-03-01,perth,821500.0,575000.0,2213.0,96.63,849210.0,594400.0,2287.66,118958.31999999999,115076.0,7.138718838665509,4.996708090699331,7.138760471340679,4.996697834474608
2025-06-01,perth,850000.0,600000.0,2212.0,98.52,861820.0,608340.0,2242.76,116623.52000000002,115024.0,7.389761516373368,5.216271983558719,7.38976213659758,5.216302684657115
2025-09-01,perth,871000.0,625900.0,2233.0,99.72,872480.0,626970.0,2236.81,116314.12,116116.0,7.501066938390627,5.390317185910017,7.501119570085088,5.390299355816597
2025-12-01,perth,951000.0,700000.0,2253.0,99.89,951000.0,700000.0,2253.0,117156.0,117156.0,8.11738195226877,5.974939397043259,8.11738195226877,5.974939397043259
2010-06-01,hobart,343800.0,280000.0,1132.0,66.81,517940.00000000006,421820.0,1705.37,88679.23999999999,58864.0,5.8406003479506605,4.756693900398786,5.840581679804295,4.756727371568361
2010-09-01,hobart,340000.0,287500.0,1149.0,67.5,506980.0,428690.0,1713.29,89091.08,59748.0,5.690580920110071,4.811817299779057,5.690567048269398,4.811876548168977
2010-12-01,hobart,345000.0,288000.0,1166.0,67.58,513820.00000000006,428930.0,1736.58,90302.16,60632.0,5.690007858062311,4.749941751116474,5.690064652328803,4.749967014117957
2011-03-01,hobart,338000.0,291500.0,1183.0,68.46,496930.0,428560.0,1739.25,90441.0,61516.0,5.494521290122843,4.738558839464402,5.4945054945054945,4.738604590675597
2011-06-01,hobart,330000.0,294000.0,1200.0,69.08,480810.0,428360.0,1748.41,90917.32,62400.0,5.288431291199521,4.711533511986494,5.288461538461538,4.711538461538462
2011-09-01,hobart,335000.0,272500.0,1217.0,69.65,484100.0,393780.0,1758.67,91450.84,63284.0,5.293554438647037,4.305919989362591,5.293597117754882,4.305985715188673
2011-12-01,hobart,337500.0,275000.0,1233.0,69.73,487160.0,396940.0,1779.74,92546.48,64116.0,5.263949531089676,4.289088034466573,5.263896687254351,4.2891010044294715
2012-03-01,hobart,343000.0,268800.0,1241.0,69.91,493820.0,386990.0,1786.68,92907.36,64532.0,5.315187085285816,4.16533200383694,5.315192462654187,4.165375317671852
2012-06-01,hobart,327500.0,275000.0,1249.0,69.65,473260.0,397400.0,1804.91,93855.32,64948.0,5.042441920180976,4.234176602881967,5.04249553488945,4.234156556014042
2012-09-01,hobart,315000.0,275000.0,1261.0,70.13,452090.0,394680.0,1809.78,94108.56,65572.0,4.803920068482612,4.19387991910619,4.8038797047520285,4.193863234307326
2012-12-01,hobart,331300.0,294000.0,1273.0,70.43,473450.0,420150.0,1819.22,94599.44,66196.0,5.0047864976790555,4.441358215228335,5.00483412895039,4.441355973170585
2013-03-01,hobart,340000.0,276800.0,1294.0,70.63,484510.0,394450.0,1843.99,95887.48,67288.0,5.052901588403408,4.113675737437255,5.052906907620972,4.113660682439662
2013-06-01,hobart,330000.0,285000.0,1316.0,70.9,468470.0,404590.0,1868.2,97146.40000000001,68432.0,4.822309421656386,4.164745168117397,4.822305354220248,4.164718260462942
2013-09-01,hobart,325000.0,266000.0,1316.0,71.57,457050.0,374080.0,1850.71,96236.92,68432.0,4.749216828634998,3.887073692715852,4.749240121580547,3.8870703764320784
2013-12-01,hobart,350000.0,295000.0,1317.0,72.24,487650.0,411020.0,1834.94,95416.88,68484.0,5.110730931466214,4.307623556754319,5.110682787220373,4.307575492085743
2014-03-01,hobart,360000.0,275000.0,1306.0,72.57,499300.0,381410.0,1811.34,94189.68,67912.0,5.301005375535834,4.049382055443866,5.300977735893509,4.0493579926964305
2014-06-01,hobart,340000.0,282000.0,1295.0,72.85,469750.0,389610.0,1789.18,93037.36,67340.0,5.049046963499394,4.187672565085681,5.049005049005049,4.187704187704187
2014-09-01,hobart,345000.0,267500.0,1304.0,72.91,476260.0,369280.0,1800.13,93606.76000000001,67808.0,5.087880405218597,3.945014227604929,5.087895233600755,3.9449622463426146
2014-12-01,hobart,356500.0,279500.0,1313.0,73.04,491260.0,385150.0,1809.33,94085.16,68276.0,5.221439810486585,4.093631769345984,5.221454098072529,4.093678598629094
2015-03-01,hobart,360000.0,285000.0,1326.0,73.24,494730.0,391660.0,1822.25,94757.0,68952.0,5.221039078907099,4.13330941249723,5.221023320570832,4.133310128785242
2015-06-01,hobart,350000.0,286000.0,1338.0,73.27,480790.0,392870.0,1837.99,95575.48,69576.0,5.030474343419463,4.110573130263118,5.030470277107049,4.110612855007473
2015-09-01,hobart,340000.0,296000.0,1351.0,73.7,464330.0,404240.0,1845.02,95941.04,70252.0,4.839743242307985,4.213421076110912,4.839719865626601,4.213403177133747
2015-12-01,hobart,370000.0,292000.0,1364.0,74.32,501080.0,395450.0,1847.24,96056.48,70928.0,5.21651428409619,4.116848753983073,5.216557635912475,4.1168508910444395
2016-03-01,hobart,360000.0,295800.0,1374.0,74.21,488260.0,401190.0,1863.54,96904.08,71448.0,5.0385907383878985,4.140073359140296,5.0386294927779645,4.140073899899227
2016-06-01,hobart,365000.0,307500.0,1385.0,74.17,495310.0,417280.0,1879.47,97732.44,72020.0,5.0680204034607135,4.269616106995794,5.06803665648431,4.269647320188836
2016-09-01,hobart,370000.0,290000.0,1388.0,74.72,498400.0,390640.0,1869.68,97223.36,72176.0,5.12634000717523,4.01796440690797,5.126357792063844,4.0179561072932835
2016-12-01,hobart,392000.0,305000.0,1392.0,75.34,523690.00000000006,407460.0,1859.63,96700.76000000001,72384.0,5.415572742137704,4.213617349026006,5.415561450044208,4.213638373121132
2017-03-01,hobart,389500.0,315000.0,1397.0,75.91,516440.00000000006,417660.0,1852.3,96319.59999999999,72644.0,5.361733229789161,4.336189103775348,5.361764220031937,4.336214966136226
2017-06-01,hobart,400000.0,300000.0,1401.0,75.96,530020.0,397510.0,1856.38,96531.76000000001,72852.0,5.490628162171704,4.117919325204471,5.490583649041893,4.11793773678142
2017-09-01,hobart,395000.0,320000.0,1401.0,76.17,521950.00000000006,422840.0,1851.26,96265.52,72852.0,5.421982865723885,4.392434591326157,5.421951353428869,4.392466919233515
2017-12-01,hobart,421000.0,330000.0,1400.0,76.91,550950.0,431860.0,1832.14,95271.28,72800.0,5.782959985422679,4.5329505387142905,5.782967032967033,4.532967032967033
2018-03-01,hobart,449000.0,338500.0,1413.0,77.5,583120.0,439610.0,1835.08,95424.16,73476.0,6.110821410426877,4.606904582654958,6.110838913386684,4.606946485927377
2018-06-01,hobart,457800.0,356000.0,1426.0,77.76,592560.0,460790.0,1845.77,95980.04,74152.0,6.173783632513594,4.800894019214828,6.173805156974862,4.800949401229906
2018-09-01,hobart,440300.0,358000.0,1436.0,78.26,566270.0,460420.0,1846.84,96035.68,74672.0,5.89645431781188,4.794259800107627,5.896453824726805,4.794300407113778
2018-12-01,hobart,465000.0,375000.0,1446.0,79.23,590710.0,476380.0,1836.93,95520.36,75192.0,6.1841266092380724,4.987209009681287,6.184168528566869,4.98723268432812
2019-03-01,hobart,471500.0,390000.0,1456.0,79.08,600110.0,496380.0,1853.14,96363.28,75712.0,6.227579634068081,5.151132257017403,6.227546491969569,5.1510989010989015
2019-06-01,hobart,490000.0,382500.0,1466.0,79.58,619730.0,483770.0,1854.15,96415.8,76232.0,6.427680940260829,5.017538619188971,6.427746877951517,5.017577920033582
2019-09-01,hobart,480000.0,385000.0,1480.0,80.02,603750.0,484260.0,1861.56,96801.12,76960.0,6.237014613054064,5.002628068766147,6.237006237006237,5.002598752598753
2019-12-01,hobart,517000.0,400000.0,1496.0,81.35,639660.0,494900.0,1850.92,96247.84,77792.0,6.645967327682367,5.141933574821004,6.645927601809955,5.1419169066227886
2020-03-01,hobart,529000.0,425000.0,1516.0,81.74,651380.0,523320.00000000006,1866.72,97069.44,78832.0,6.710453877141972,5.391192119785589,6.710472904404303,5.391211690683986
2020-06-01,hobart,520000.0,394500.0,1536.0,80.6,649350.0,492640.0,1918.09,99740.68,79872.0,6.510382724481125,4.939208355106462,6.510416666666667,4.939152644230769
2020-09-01,hobart,528500.0,420000.0,1535.0,81.41,653400.0,519260.0,1897.77,98684.04,79820.0,6.621131441315131,5.261843759132683,6.621147582059634,5.261839138060637
2020-12-01,hobart,567700.0,441000.0,1535.0,81.99,696900.0,541370.0,1884.35,97986.2,79820.0,7.112226007335727,5.524961678277145,7.112252568278627,5.5249310949636685
2021-03-01,hobart,610000.0,471100.0,1552.0,82.61,743210.0,573980.0,1890.92,98327.84,80704.0,7.558490047172805,5.837410849256935,7.558485329103886,5.837381046788264
2021-06-01,hobart,630000.0,502500.0,1568.0,83.54,759030.0,605420.0,1889.15,98235.8,81536.0,7.726612904867675,6.162926346606838,7.726648351648351,6.162921899529042
2021-09-01,hobart,700000.0,540000.0,1579.0,83.84,840350.0,648270.0,1895.59,98570.68,82108.0,8.525354598345066,6.576702118723337,8.525356847079456,6.576703853461295
2021-12-01,hobart,754000.0,570000.0,1591.0,85.7,885530.0,669430.0,1868.54,97164.08,82732.0,9.11375891172952,6.889685982721186,9.113764927718416,6.8897161920417735
2022-03-01,hobart,765000.0,586300.0,1604.0,87.43,880670.0,674950.0,1846.54,96020.08,83408.0,9.171727413682637,7.029258880017596,9.171782083253404,7.029301745635911
2022-06-01,hobart,765000.0,575000.0,1618.0,88.95,865620.0,650630.0,1830.82,95202.64,84136.0,9.092394916779618,6.834159220794717,9.092421793287059,6.834173243320339
2022-09-01,hobart,720000.0,565000.0,1623.0,91.0,796350.0,624910.0,1795.11,93345.72,84396.0,8.531189217888082,6.694575819866192,8.531210009953078,6.694630077254846
2022-12-01,hobart,731500.0,565000.0,1628.0,92.33,797420.0,615910.0,1774.7,92284.40000000001,84656.0,8.640897053023044,6.674042416703148,8.640852390852391,6.674069174069174
2023-03-01,hobart,705000.0,560000.0,1647.0,93.43,759480.0,603280.0,1774.28,92262.56,85644.0,8.231724764628252,6.538730336552552,8.231750035028723,6.538695063285227
2023-06-01,hobart,696500.0,557000.0,1666.0,93.84,747050.0,597420.0,1786.9,92918.8,86632.0,8.039815408722454,6.429484668334072,8.039754363283775,6.4294948748730265
2023-09-01,hobart,695000.0,550000.0,1690.0,94.69,738740.0,584620.0,1796.37,93411.23999999999,87880.0,7.908470115587804,6.258561603507244,7.908511606736459,6.258534365043241
2023-12-01,hobart,715000.0,540000.0,1713.0,95.37,754580.0,569900.0,1807.84,94007.68,89076.0,8.026791002607448,6.062270657035681,8.026853473438413,6.062238986932507
2024-03-01,hobart,705000.0,551000.0,1734.0,96.28,737000.0,576010.0,1812.7,94260.40000000001,90168.0,7.818765886841133,6.1108376370140585,7.818738355070535,6.11081536687073
2024-06-01,hobart,695500.0,555000.0,1755.0,96.46,725710.0,579110.0,1831.23,95223.96,91260.0,7.6210861216021675,6.08155762478267,7.621082621082621,6.081525312294543
2024-09-01,hobart,700000.0,525000.0,1784.0,95.39,738600.0,553950.0,1882.37,97883.23999999999,92768.0,7.54572488609899,5.659293664574243,7.5457054156605725,5.65927906174543
2024-12-01,hobart,715000.0,539500.0,1812.0,96.89,742750.0,560440.0,1882.32,97880.64,94224.0,7.588323901437506,5.725749239073222,7.588300220750551,5.725717439293598
2025-03-01,hobart,710500.0,550000.0,1826.0,97.62,732550.0,567070.0,1882.68,97899.36,94952.0,7.482684258610067,5.79237698795988,7.482728115258236,5.792400370713624
2025-06-01,hobart,707500.0,555300.0,1840.0,98.1,725890.0,569730.0,1887.83,98167.16,95680.0,7.394428034792898,5.803672022293402,7.394439799331104,5.803720735785953
2025-09-01,hobart,715000.0,582500.0,1856.0,99.55,722900.0,588940.0,1876.51,97578.52,96512.0,7.408392748731996,6.035549627110557,7.408405172413793,6.035518899204244
2025-12-01,hobart,749500.0,586000.0,1872.0,100.65,749500.0,586000.0,1872.0,97344.0,97344.0,7.699498685075608,6.019888231426693,7.699498685075608,6.019888231426693
2010-06-01,darwin,530000.0,430000.0,1280.0,69.85,761270.0,617640.0,1838.55,95604.59999999999,66560.0,7.962692171715588,6.460358601991955,7.962740384615385,6.460336538461538
2010-09-01,darwin,535000.0,400000.0,1303.0,70.59,760400.0,568520.0,1851.96,96301.92,67756.0,7.896000412037476,5.90351677308199,7.895979691835409,5.903536218194699
2010-12-01,darwin,545000.0,420500.0,1326.0,70.54,775160.0,598080.0,1885.99,98071.48,68952.0,7.904030815074883,6.098409037979238,7.904049193641954,6.098445295277874
2011-03-01,darwin,510000.0,415000.0,1341.0,71.33,717350.0,583720.0,1886.2,98082.40000000001,69732.0,7.313748440087109,5.951322561438137,7.313715367406642,5.9513566224975625
2011-06-01,darwin,500000.0,415000.0,1356.0,72.02,696540.0,578130.0,1889.02,98229.04,70512.0,7.09097839091169,5.885530388976621,7.09099160426594,5.885523031540731
2011-09-01,darwin,497000.0,398000.0,1397.0,72.56,687210.0,550320.0,1931.66,100446.32,72644.0,6.84156472830463,5.478747255250366,6.841583613237156,5.478773195308628
2011-12-01,darwin,515000.0,399500.0,1438.0,72.28,714860.0,554540.0,1996.05,103794.59999999999,74776.0,6.887256177103627,5.342667152241061,6.887236546485504,5.342623301594094
2012-03-01,darwin,525000.0,420000.0,1454.0,72.52,726330.0,581060.0,2011.58,104602.16,75608.0,6.94373806430001,5.554952211311889,6.943709660353401,5.554967728282722
2012-06-01,darwin,543500.0,435000.0,1470.0,73.16,745340.0,596550.0,2015.93,104828.36,76440.0,7.110098832033621,5.690731019735499,7.110151753008896,5.6907378335949765
2012-09-01,darwin,540000.0,410000.0,1472.0,74.1,731150.0,555130.0,1993.06,103639.12,76544.0,7.054768508262131,5.356375083076738,7.054765886287625,5.356396321070235
2012-12-01,darwin,561000.0,410500.0,1473.0,74.06,759990.0,556110.0,1995.49,103765.48,76596.0,7.324112026465834,5.359296752638739,7.324142252859157,5.359287691263251
2013-03-01,darwin,530000.0,445000.0,1486.0,75.31,706080.0,592840.0,1979.69,102943.88,77272.0,6.858882723285736,5.758865898584744,6.858888083652552,5.758877730613936
2013-06-01,darwin,540000.0,450000.0,1499.0,75.94,713430.0,594530.0,1980.44,102982.88,77948.0,6.927656325012467,5.773095489269672,6.927695386668035,5.773079488890029
2013-09-01,darwin,570000.0,459800.0,1504.0,76.6,746580.0,602240.0,1969.93,102436.36,78208.0,7.28823242059753,5.879162438024935,7.288256955810147,5.879193944353519
2013-12-01,darwin,579000.0,481000.0,1508.0,77.38,750720.0,623660.0,1955.26,101673.52,78416.0,7.383633418022706,6.133947167364718,7.383697204652112,6.13395225464191
2014-03-01,darwin,595000.0,496100.0,1492.0,77.99,765440.0,638210.0,1919.38,99807.76000000001,77584.0,7.669143160812345,6.394392580296361,7.66910703237781,6.394359661785935
2014-06-01,darwin,557500.0,465000.0,1476.0,78.5,712530.0,594310.0,1886.46,98095.92,76752.0,7.263604847174072,6.058457884894703,7.2636543673129035,6.058474046278924
2014-09-01,darwin,570000.0,485000.0,1497.0,78.68,726840.0,618460.0,1908.92,99263.84,77844.0,7.322303872185481,6.230466199977757,7.322336981655619,6.230409537022764
2014-12-01,darwin,581000.0,465000.0,1518.0,78.82,739560.0,591900.0,1932.26,100477.52,78936.0,7.360452367853028,5.89086991796772,7.360393229958447,5.89084828215263
2015-03-01,darwin,570000.0,485000.0,1546.0,78.64,727210.0,618770.0,1972.41,102565.32,80392.0,7.090213339167663,6.0329358890509965,7.090257737088267,6.032938600855807
2015-06-01,darwin,595000.0,450000.0,1574.0,78.63,759210.0,574190.0,2008.39,104436.28,81848.0,7.269600181086496,5.497993609117445,7.269572866777441,5.497996285798065
2015-09-01,darwin,580000.0,475000.0,1595.0,78.92,737350.0,603860.0,2027.7,105440.40000000001,82940.0,6.993050102237851,5.727026832219908,6.993006993006993,5.727031589100554
2015-12-01,darwin,575000.0,460000.0,1617.0,79.17,728680.0,582950.0,2049.18,106557.35999999999,84084.0,6.838382632602761,5.470762413783525,6.838399695542552,5.470719756434042
2016-03-01,darwin,570000.0,469600.0,1624.0,78.43,729160.0,600730.0,2077.47,108028.43999999999,84448.0,6.749704059412504,5.560850457527667,6.749715801439939,5.560818491852975
2016-06-01,darwin,548000.0,437500.0,1632.0,78.68,698790.0,557880.0,2081.07,108215.64000000001,84864.0,6.457384533326236,5.155262215332275,6.457390648567119,5.155307315233785
2016-09-01,darwin,520000.0,342500.0,1666.0,78.94,660900.0,435310.0,2117.43,110106.35999999999,86632.0,6.002378064264408,3.953540921705159,6.002400960384153,3.953504478714563
2016-12-01,darwin,522000.0,381100.0,1699.0,78.86,664120.0,484860.0,2161.56,112401.12,88348.0,5.908482050712662,4.313658084545777,5.908452936116268,4.313623398379137
2017-03-01,darwin,530000.0,375000.0,1691.0,78.8,674810.0,477460.0,2153.02,111957.04,87932.0,6.027401224612584,4.264671520433195,6.027384797343402,4.264659054724105
2017-06-01,darwin,500000.0,375000.0,1682.0,79.01,634920.0,476190.0,2135.87,111065.23999999999,87464.0,5.716640057681413,4.28748004326106,5.716637702368975,4.287478276776731
2017-09-01,darwin,500000.0,375000.0,1696.0,79.49,631090.0,473310.0,2140.64,111313.28,88192.0,5.669494241837093,4.252053303972357,5.669448476052249,4.252086357039187
2017-12-01,darwin,513799.99999999994,340000.0,1710.0,79.68,646960.0,428110.0,2153.17,111964.84,88920.0,5.778242526850393,3.8236110550419222,5.778227620332883,3.8236617183985606
2018-03-01,darwin,500000.0,328000.0,1720.0,79.7,629420.0,412900.0,2165.21,112590.92,89440.0,5.590326466823435,3.6672584254573994,5.590339892665474,3.667262969588551
2018-06-01,darwin,506000.0,338000.0,1729.0,79.96,634900.0,424110.0,2169.47,112812.43999999999,89908.0,5.627925430918789,3.7594258221876955,5.627975263602794,3.7593984962406015
2018-09-01,darwin,500000.0,335000.0,1717.0,80.46,623480.0,417730.0,2141.02,111333.04,89284.0,5.600134515324472,3.7520757539720466,5.600107522064423,3.752072039783164
2018-12-01,darwin,510000.0,340000.0,1706.0,80.62,634680.0,423120.0,2123.08,110400.16,88712.0,5.748904711732302,3.8326031411548676,5.748940391378844,3.832626927585896
2019-03-01,darwin,485000.0,292500.0,1731.0,79.99,608330.0,366880.0,2171.16,112900.31999999999,90012.0,5.388204391271876,3.2495922066474217,5.388170466160068,3.249566724436742
2019-06-01,darwin,470000.0,306500.0,1756.0,80.6,585050.0,381530.0,2185.85,113664.2,91312.0,5.147179146996152,3.356641757035197,5.1471876642719465,3.3566234448922376
2019-09-01,darwin,489000.0,285000.0,1752.0,80.84,606890.0,353710.0,2174.4,113068.8,91104.0,5.367440001132054,3.1282723439180393,5.367492096944152,3.1282929399367756
2019-12-01,darwin,470000.0,320000.0,1749.0,80.99,582230.0,396410.0,2166.65,112665.8,90948.0,5.167761645503782,3.518459017732089,5.167788186656111,3.51849408453182
2020-03-01,darwin,470000.0,299000.0,1760.0,81.19,580800.0,369490.0,2174.91,113095.31999999999,91520.0,5.135491017665453,3.267067107639821,5.135489510489511,3.2670454545454546
2020-06-01,darwin,465000.0,272000.0,1772.0,79.14,589510.0,344830.0,2246.46,116815.92,92144.0,5.046486814468439,2.9519092945550574,5.046449036291023,2.9519013717659317
2020-09-01,darwin,500000.0,285000.0,1774.0,80.47,623400.0,355340.0,2211.82,115014.64000000001,92248.0,5.4201795527943215,3.0895197341834044,5.4201717110398056,3.089497875292689
2020-12-01,darwin,522500.0,292500.0,1777.0,80.96,647510.0,362480.0,2202.15,114511.8,92404.0,5.654526433083752,3.165437972331236,5.654517120470976,3.165447383230163
2021-03-01,darwin,535000.0,340000.0,1771.0,83.07,646160.0,410640.0,2138.97,111226.43999999999,92092.0,5.809410064729215,3.6919279264894214,5.809407983321027,3.6919602136993444
2021-06-01,darwin,565000.0,375000.0,1766.0,83.97,675080.0,448060.0,2110.07,109723.64000000001,91832.0,6.152548347830968,4.083532044689731,6.152539419810088,4.0835438627058105
2021-09-01,darwin,580000.0,360000.0,1767.0,85.17,683240.0,424080.0,2081.52,108239.04,91884.0,6.312325016925501,3.9179948380916905,6.3123068216446825,3.9179835444691133
2021-12-01,darwin,600000.0,382000.0,1768.0,85.85,701200.0,446430.0,2066.2,107442.4,91936.0,6.526287573620843,4.155063550330223,6.52627915071354,4.155064392620954
2022-03-01,darwin,600000.0,402000.0,1780.0,87.64,686880.0,460210.0,2037.74,105962.48,92560.0,6.4822944876337365,4.343141081635689,6.48228176318064,4.343128781331028
2022-06-01,darwin,585000.0,400000.0,1793.0,89.45,656150.0,448650.0,2011.09,104576.68,93236.0,6.274343381335113,4.290153407050215,6.2744004461795875,4.290188339268094
2022-09-01,darwin,560000.0,360000.0,1813.0,91.16,616330.0,396210.0,1995.37,103759.23999999999,94276.0,5.94000110255241,3.8185514851496603,5.94000594000594,3.8185752471466756
2022-12-01,darwin,590000.0,382500.0,1832.0,91.97,643630.0,417270.0,1998.53,103923.56,95264.0,6.1933020770266145,4.0151626830335685,6.1933154182062475,4.01515787705744
2023-03-01,darwin,575000.0,370000.0,1846.0,93.15,619320.0,398520.0,1988.29,103391.08,95992.0,5.990071870803555,3.8544911224449923,5.990082506875573,3.854487873989499
2023-06-01,darwin,590000.0,387500.0,1859.0,94.18,628530.0,412800.0,1980.39,102980.28,96668.0,6.103401544451034,4.008534449508197,6.103364091529772,4.008565399097943
2023-09-01,darwin,585000.0,376000.0,1884.0,95.05,617500.0,396890.0,1988.66,103410.32,97968.0,5.971357597578268,3.838011525348727,5.971337579617835,3.8379879144210354
2023-12-01,darwin,589500.0,375000.0,1909.0,95.52,619180.0,393880.0,2005.13,104266.76000000001,99268.0,5.938421794251591,3.7776181018763793,5.938469597453358,3.777652415682798
2024-03-01,darwin,570000.0,390000.0,1916.0,96.14,594840.0,407000.0,1999.5,103974.0,99632.0,5.721045646026892,3.914440148498663,5.721053476794604,3.914405010438413
2024-06-01,darwin,582500.0,356000.0,1923.0,97.05,602190.0,368030.0,1987.99,103375.48,99996.0,5.825269203103096,3.560128572075312,5.825233009320373,3.5601424056962276
2024-09-01,darwin,558800.0,350000.0,1948.0,97.19,576850.0,361310.0,2010.94,104568.88,101296.0,5.516459581473953,3.4552344827638968,5.516506081187806,3.4552203443373877
2024-12-01,darwin,560000.0,341000.0,1974.0,97.12,578510.0,352270.0,2039.24,106040.48,102648.0,5.455558103848643,3.322033246171651,5.455537370430988,3.322032577351726
2025-03-01,darwin,600000.0,360000.0,1993.0,97.78,615650.0,369390.0,2044.98,106338.96,103636.0,5.789505558451953,3.473703335071172,5.789493998224555,3.473696398934733
2025-06-01,darwin,624000.0,389000.0,2012.0,98.57,635140.0,395950.0,2047.92,106491.84,104624.0,5.964212844852714,3.7181252572967094,5.964214711729622,3.718076158434011
2025-09-01,darwin,670000.0,405000.0,2016.0,99.66,674500.0,407720.0,2029.55,105536.59999999999,104832.0,6.39114771557924,3.8633042944343483,6.391178266178266,3.8633241758241756
2025-12-01,darwin,711000.0,433200.0,2020.0,100.33,711000.0,433200.0,2020.0,105040.0,105040.0,6.768849961919269,4.1241431835491245,6.768849961919269,4.1241431835491245
2010-06-01,canberra,516200.00000000006,413500.0,1514.0,67.67,765950.0,613560.0,2246.5,116818.0,78728.0,6.556780633121608,5.252272766183293,6.55675236256478,5.252260949090539
2010-09-01,canberra,530000.0,425000.0,1528.0,68.12,781230.0,626460.0,2252.3,117119.6,79456.0,6.670360896041311,5.348891218890775,6.670358437374144,5.348872331856625
2010-12-01,canberra,534500.0,424900.0,1542.0,68.42,784410.0,623560.0,2262.97,117674.43999999999,80184.0,6.6659335706207745,5.299026704524789,6.665918387708271,5.299062157038811
2011-03-01,canberra,530000.0,415000.0,1550.0,69.45,766270.0,600000.0,2240.97,116530.43999999999,80600.0,6.575706742375641,5.148869256822509,6.575682382133995,5.148883374689826
2011-06-01,canberra,533000.0,415000.0,1559.0,70.19,762480.0,593680.0,2230.22,115971.43999999999,81068.0,6.574722190222007,5.11919141471383,6.574727389352149,5.1191592243548625
2011-09-01,canberra,490000.0,425000.0,1589.0,70.64,696500.0,604110.0,2258.66,117450.31999999999,82628.0,5.930166899502701,5.143536433106355,5.930193154862758,5.1435348792176985
2011-12-01,canberra,500000.0,415000.0,1619.0,70.83,708810.0,588310.0,2295.13,119346.76000000001,84188.0,5.939080373861845,4.929417438730637,5.939088706228916,4.92944362617
2012-03-01,canberra,512500.0,415000.0,1637.0,70.57,729210.0,590480.0,2329.19,121117.88,85124.0,6.020663505669022,4.875250458478963,6.020628729852921,4.875240825149194
2012-06-01,canberra,482500.0,416800.0,1656.0,71.01,682270.0,589370.0,2341.63,121764.76000000001,86112.0,5.603181084576522,4.840234563760483,5.603167967298402,4.840208101077666
2012-09-01,canberra,490000.0,411000.0,1677.0,71.75,685730.0,575170.0,2346.87,122037.23999999999,87204.0,5.61902252132218,4.713069551556558,5.6190083023714505,4.713086555662584
2012-12-01,canberra,519000.0,415500.0,1698.0,72.01,723690.0,579370.0,2367.67,123118.84,88296.0,5.877979357180428,4.705778579460301,5.877955966295189,4.705762435444414
2013-03-01,canberra,505000.0,410000.0,1726.0,72.14,702900.0,570670.0,2402.38,124923.76000000001,89752.0,5.626631795264568,4.568146203732581,5.626615562884393,4.568143328282378
2013-06-01,canberra,510000.0,412500.0,1753.0,72.51,706240.0,571220.0,2427.51,126230.52000000002,91156.0,5.59484346574822,4.525213078421921,5.594804510948265,4.525209530914037
2013-09-01,canberra,505000.0,415000.0,1739.0,72.98,694810.0,570980.0,2392.61,124415.72,90428.0,5.584583684441162,4.589291449665685,5.584553456893882,4.589286504180121
2013-12-01,canberra,503300.0,420500.0,1725.0,73.69,685800.0,572970.0,2350.49,122225.47999999998,89700.0,5.6109413519996005,4.687811412153997,5.610925306577481,4.687848383500557
2014-03-01,canberra,553700.0,410000.0,1720.0,74.0,751310.0,556330.0,2333.85,121360.2,89440.0,6.190744576887646,4.584122306983674,6.190742397137746,4.584078711985689
2014-06-01,canberra,550000.0,410000.0,1714.0,74.17,744580.0,555050.0,2320.38,120659.76000000001,89128.0,6.170905693828663,4.600125178435627,6.170900278251503,4.600125661969303
